9.62076,6.48064,14.7176
-51.5856,-57.0855,15.8719
-160.729,-169.416,-11.1364
-125.715,-133.285,-25.3121
95.3043,93.9563,12.9783
234.977,237.806,58.528
112.859,113.368,50.7851
-95.2616,-99.6548,4.20427
-106.928,-112.939,-14.8203
83.5855,79.241,21.6438
208.441,204.647,61.2802
106.203,100.141,50.6282
-69.3717,-77.3711,8.26549
-84.6921,-91.3736,-11.0645
67.4199,63.8799,16.8466
174.805,172.028,54.1433
100.558,94.1714,51.6953
-38.1434,-48.7592,19.0255
-50.3289,-60.803,4.55978
68.5341,61.5211,25.9264
145.287,140.326,47.6248
79.0041,72.7042,37.3798
-32.4785,-41.2457,7.46131
-46.9642,-55.596,-9.60117
40.4841,34.4431,4.34426
102.184,97.5946,26.1348
57.1807,51.8104,23.5903
-21.7681,-27.9538,4.35617
-26.3952,-31.6706,-3.11442
42.5789,38.9991,11.8346
86.0432,83.0195,26.261
52.0956,47.688,22.0888
-0.263731,-6.95109,10.6466
-2.28922,-9.86931,6.45411
39.3077,33.1166,13.243
63.3868,59.111,19.7228
42.0652,37.952,17.3272
11.0736,6.21301,10.9235
10.4195,5.51157,8.25256
37.0798,32.4793,14.9075
53.2406,49.2605,23.0049
43.3573,40.0457,24.3697
29.7474,26.7951,22.3319
25.8497,23.2521,17.7896
27.3069,24.6105,13.7164
25.2774,21.6717,10.802
19.1272,14.4532,5.81191
18.5472,12.9855,3.00294
20.9632,15.0302,4.98915
16.9634,11.6734,6.58053
8.91144,4.4595,1.51886
11.8838,7.43067,-3.03857
29.0338,23.5049,3.44113
36.7621,29.9649,13.9582
21.6847,14.4839,16.1701
2.49606,-4.86578,7.15958
8.8761,1.06634,1.29166
36.5515,28.2252,8.58073
42.9574,33.6642,15.0173
15.66,5.01581,12.2613
-8.17513,-19.6206,5.85912
5.67151,-5.36989,4.22072
40.5632,31.2128,10.6852
45.9337,37.7717,15.3134
12.5049,3.51114,11.4378
-14.4654,-24.4667,3.60026
1.47751,-7.57368,0.369854
37.7222,30.987,4.37622
39.4906,33.8988,6.92807
1.07631,-5.09297,3.77755
-24.6923,-31.5828,-0.0782567
3.03712,-4.31107,5.14293
54.0283,46.5535,19.4545
59.7454,51.4167,25.0964
14.3175,3.14061,16.5428
-19.5135,-32.9771,5.95262
