-40.3749,-44.3773,-49.0105
-41.7764,-44.6062,-49.4482
-42.3001,-44.5276,-48.1401
-44.0328,-46.3714,-47.3487
-44.4938,-46.9312,-46.6794
-36.3183,-37.6015,-38.8795
-28.0251,-27.488,-32.0479
-27.4688,-25.9696,-33.5915
-33.7046,-31.9638,-39.8153
-43.8095,-41.6939,-48.0838
-47.1275,-42.8707,-51.138
-42.1363,-35.6428,-47.5725
-39.6717,-32.0665,-46.3595
-43.9131,-35.6865,-50.7311
-48.5769,-42.2348,-54.2682
-48.2813,-44.6408,-52.537
-46.4476,-42.6105,-51.1603
-43.3327,-37.9345,-50.6443
-36.6708,-31.475,-46.8599
-31.5129,-27.9821,-44.0671
-32.5933,-29.6282,-46.2186
-41.9268,-37.5,-55.1184
-55.9464,-49.3313,-67.1149
-64.7495,-57.7224,-72.5074
-62.9676,-57.7017,-68.1256
-54.9749,-50.28,-58.9951
-48.8299,-43.0473,-52.7218
-44.3596,-38.0178,-49.6739
-40.1455,-33.4736,-47.277
-37.8488,-31.0539,-45.4084
-38.1077,-31.8001,-45.4662
-43.9767,-37.9629,-51.75
-50.2038,-44.2804,-58.7378
-53.8903,-48.8117,-62.652
-57.6035,-54.1969,-65.6732
-58.0761,-55.7884,-64.9322
-57.7322,-55.6942,-63.4789
-55.82,-53.2754,-61.0385
-50.3122,-46.4136,-56.2733
-46.811,-41.6691,-54.8782
-50.8906,-43.7046,-60.6044
-62.3481,-52.2256,-71.6763
-67.7211,-57.2997,-74.1827
-63.602,-56.3014,-65.8078
-62.5291,-57.1369,-62.363
-63.4639,-56.2417,-64.3569
-61.7442,-52.7031,-65.357
-59.4677,-50.9712,-65.399
-59.7972,-51.9404,-66.8771
-62.9426,-55.428,-70.2616
-65.0579,-59.1857,-71.9249
-67.587,-63.5164,-73.5715
-66.424,-61.5588,-72.3632
-59.5619,-51.5174,-66.541
-54.8052,-44.615,-63.9264
-54.0578,-43.2733,-66.6642
-54.9298,-43.7277,-70.0211
-54.4345,-43.8737,-68.962
-55.8147,-47.9158,-66.8531
-59.6256,-54.6392,-66.2969
-57.2928,-51.811,-62.0258
-50.5711,-42.6461,-56.0659
-45.9628,-37.0602,-53.254
-46.4428,-37.4028,-54.9689
-53.9621,-45.5076,-61.0339
-62.9049,-54.9457,-66.0778
-67.0787,-57.8447,-66.4787
-66.063,-54.9366,-63.7901
-65.088,-53.0481,-63.1075
-66.0137,-54.5746,-64.6031
-65.4418,-55.1491,-64.0657
-68.5283,-58.3807,-67.1754
-75.4995,-64.6719,-74.4117
-80.8444,-69.7633,-79.0672
-82.0831,-72.4372,-78.4154
-75.2574,-67.6113,-70.616
-67.5874,-60.3373,-63.2258
-66.235,-57.4996,-62.048
-68.1269,-57.4594,-64.4552
-75.1334,-63.618,-71.9461
-84.6975,-72.6871,-79.4189
-84.106,-71.7826,-74.805
-72.006,-60.0833,-60.189
-62.7927,-51.3606,-50.3615
-60.0502,-48.6879,-48.0144
-56.5278,-44.2717,-45.778
-56.5538,-43.0168,-46.9605
-56.868,-42.5658,-48.6015
-51.3931,-37.2653,-45.1712
-50.6095,-37.7611,-45.6726
-57.0414,-44.7295,-51.9795
-64.1134,-50.7185,-57.5507
-67.2486,-52.5422,-57.8333
-68.006,-51.8351,-55.6133
-68.6616,-51.1503,-54.4775
-68.0507,-50.1383,-54.5908
-70.2721,-52.4642,-59.8253
-70.8437,-53.0018,-62.2157
-67.1739,-49.3485,-57.9914
-68.084,-52.2261,-57.9233
-74.2405,-62.1321,-62.4285
-80.8418,-70.3675,-67.4148
-79.351,-67.0376,-67.6433
-70.7199,-57.2075,-62.9409
-69.336,-57.3163,-63.5381
-76.8046,-65.4638,-70.0497
-82.0702,-70.9792,-72.736
-78.321,-69.2389,-66.2292
-71.1379,-63.4075,-57.4514
-65.8198,-57.2704,-51.9403
-59.5119,-49.2281,-46.4064
-55.4991,-44.5143,-45.2519
-57.1648,-46.3794,-51.2023
-60.3574,-50.2035,-55.4396
-61.2236,-52.9515,-52.9245
-58.7249,-51.7928,-47.3421
-55.4725,-47.5821,-43.766
-54.0346,-44.142,-43.2624
-56.066,-45.7765,-46.1101
-57.9649,-49.7837,-48.2956
-52.1745,-46.4979,-42.0599
-44.6589,-40.5604,-33.7181
-42.0604,-38.0818,-31.8349
-43.9343,-38.7496,-36.3706
-51.5018,-46.4573,-45.3589
-60.8235,-57.9513,-52.4586
-67.1964,-65.7344,-55.4554
-67.8771,-65.7394,-55.3056
-66.3587,-63.3998,-54.7755
-65.5755,-64.0377,-54.426
-62.6219,-64.0802,-50.8795
-61.1417,-65.0236,-48.0878
-60.8724,-64.886,-46.9218
-60.4155,-62.4119,-46.3351
-63.0772,-63.7971,-48.4998
-68.6572,-69.9059,-53.2612
-75.3204,-77.102,-59.6155
-74.0731,-74.7012,-59.2045
-65.1884,-63.4028,-51.829
-58.6323,-55.3488,-47.035
-54.3236,-51.241,-45.3349
-55.9478,-54.2848,-48.4428
-62.8281,-62.5368,-54.05
-65.7673,-65.1052,-55.6641
-63.2119,-60.9181,-54.0179
-58.8352,-54.5822,-51.9234
-58.7936,-52.6925,-53.5542
-61.7661,-54.4251,-57.0173
-63.8399,-55.6511,-60.4232
-66.491,-57.9826,-65.0232
-67.1917,-58.8266,-65.0602
-68.0786,-60.7145,-63.0647
-70.4771,-64.8777,-62.9241
-66.2946,-60.3848,-57.6094
-56.3836,-47.6127,-47.926
-49.1585,-37.733,-41.8904
-50.6174,-37.5942,-45.0207
-57.2269,-42.9119,-52.1059
-59.832,-45.3548,-52.4278
-59.9982,-47.1173,-48.3286
-59.1221,-46.498,-45.4671
-56.2704,-41.4467,-44.6451
-54.8757,-38.2986,-45.8005
-55.4767,-38.2315,-47.9986
-55.354,-37.6203,-49.0501
-55.0288,-36.1059,-49.107
-58.5724,-38.2327,-51.7216
-62.9503,-43.1866,-53.3922
-65.6671,-48.0131,-52.7081
-66.199,-49.7191,-52.6787
-63.1188,-45.33,-52.2527
-61.124,-41.3457,-51.4392
-57.3833,-37.6826,-45.9266
-54.4647,-36.3651,-40.16
-61.9109,-45.6044,-44.5052
-68.8486,-52.1148,-50.1963
-66.1428,-46.9035,-49.0723
-61.0112,-40.1785,-45.9063
-62.0395,-39.8831,-46.9555
-68.6365,-45.8217,-51.6772
-71.5876,-49.9136,-52.4442
-69.7904,-48.5824,-49.6113
-65.547,-43.3472,-46.2707
-61.3642,-38.6351,-43.6639
-62.0389,-39.4584,-44.9362
-63.404,-41.1447,-46.9107
-66.0869,-44.5694,-51.2351
-76.3206,-54.3167,-63.2021
-87.2429,-63.3773,-74.6515
-87.0232,-63.5761,-73.4713
-75.5042,-54.6963,-60.1664
-65.0402,-46.0872,-47.8887
-61.9845,-43.7762,-43.8424
-63.8988,-46.262,-45.748
-65.3137,-49.2167,-48.1421
-62.2552,-48.4804,-46.2025
-63.0973,-51.056,-46.4813
-68.0764,-56.7625,-50.2619
-68.7784,-57.1027,-50.9647
-67.8628,-55.244,-50.8254
-67.5217,-54.1128,-52.0373
-69.6928,-56.5518,-56.155
-70.7812,-59.5397,-58.1435
-65.3589,-56.2107,-53.3281
-62.0602,-53.1184,-51.5992
-64.812,-53.6764,-55.3086
-69.8746,-57.1898,-59.3805
-73.4547,-62.0876,-61.2119
-75.3969,-65.0596,-61.4483
-75.9406,-64.0526,-61.3983
-73.1198,-59.2745,-60.5316
-74.3767,-61.0471,-63.8719
-79.6323,-68.9922,-67.7837
-81.1733,-72.2418,-66.4079
-80.4526,-70.4763,-65.0548
-79.8637,-67.3037,-65.3111
-82.2552,-68.5993,-68.2963
-85.7868,-73.531,-72.2146
-86.0925,-75.363,-72.2336
-86.0565,-74.9575,-71.0297
-86.111,-73.081,-68.8761
-85.6761,-71.6061,-66.5404
-84.1813,-70.7731,-66.3607
-85.7787,-72.6256,-71.4898
-94.4565,-80.257,-82.2863
-98.946,-83.5025,-86.4842
-94.3076,-79.1556,-80.4302
-86.4379,-72.5585,-71.6352
-81.7956,-68.4527,-67.1317
-85.517,-72.7955,-71.4234
-92.5515,-80.9075,-78.5704
-96.8854,-86.6668,-82.2202
-95.6758,-86.9569,-80.0187
-92.2051,-83.6709,-76.5901
-94.0935,-84.9819,-79.5397
-97.0778,-88.2743,-82.6626
-96.2449,-88.9523,-80.8193
-91.6579,-84.8972,-76.0303
-84.7336,-75.8987,-70.8124
-81.6988,-70.7744,-69.895
-83.3836,-72.901,-72.2027
-88.7575,-80.952,-76.4859
-96.7176,-90.244,-82.7842
-102.638,-93.5588,-87.2452
-101.454,-90.4817,-84.9482
-93.3865,-83.5498,-76.658
-90.4819,-81.6485,-74.0116
-95.8762,-87.8022,-79.6918
-104.093,-96.6852,-87.9298
-110.204,-103.299,-93.743
-105.114,-98.8392,-89.3793
-95.5432,-88.9086,-81.871
-94.5135,-87.1601,-83.2316
-101.253,-94.6186,-90.2223
-106.38,-101.9,-92.4303
-102.251,-98.8043,-85.8306
-95.8692,-91.4217,-78.6086
-92.7363,-87.4733,-73.8967
-90.2263,-85.5961,-69.6165
-90.9162,-88.1531,-69.7825
-93.3838,-91.7921,-72.2979
-92.7308,-90.6229,-72.4335
-88.9977,-86.3209,-70.7143
-89.1006,-86.8472,-71.9254
-96.9544,-95.7996,-79.1945
-102.159,-101.075,-84.7071
-100.329,-98.1141,-84.7963
-97.3704,-94.1461,-84.3016
-94.3253,-89.7635,-83.7959
-91.1885,-85.3358,-82.8731
-90.259,-84.122,-83.6133
-95.5073,-89.9941,-89.8004
-104.204,-99.2135,-98.514
-107.134,-102.254,-99.9388
-103.216,-99.3018,-93.5777
-99.2338,-96.3571,-87.4035
-100.375,-97.21,-86.6437
-101.325,-97.1462,-87.1206
-97.5909,-93.0874,-84.8435
-94.7239,-91.5181,-83.6335
-94.1707,-91.9765,-83.6675
-95.4259,-92.6424,-83.8118
-95.7278,-92.4464,-81.6801
-93.8507,-90.5782,-77.3767
-93.6577,-90.2347,-76.0441
-93.4367,-89.5718,-76.5152
-95.1948,-91.8765,-78.9607
-98.5414,-96.5566,-81.5894
-96.1054,-93.9736,-78.1191
-89.5664,-86.485,-70.9506
-84.4372,-80.8256,-65.6598
-82.3708,-79.14,-64.0665
-82.0641,-79.8891,-64.4225
-83.5244,-81.5172,-65.1812
-86.0279,-84.1503,-65.3708
-85.5359,-84.1435,-63.6526
-85.0942,-83.7644,-63.5947
-85.3707,-84.0262,-63.5902
-80.8343,-79.0994,-58.4199
-76.0767,-74.3187,-54.8474
-78.968,-77.3076,-59.6752
-87.3188,-85.9425,-66.8537
-92.0841,-92.7793,-66.7904
-88.5461,-90.3795,-59.0649
-77.1224,-77.627,-47.8442
-64.664,-64.5472,-37.9301
-62.4073,-64.1615,-37.2242
-66.6584,-71.5827,-42.8704
-68.7318,-76.7763,-45.793
-67.3118,-78.6689,-42.9203
-61.2311,-73.9709,-34.7422
-53.4346,-64.7016,-25.9926
-43.7874,-54.3608,-17.158
-35.8952,-47.0848,-11.5681
-37.1301,-49.1155,-14.3369
-40.9372,-54.1485,-17.1734
-42.3919,-56.8219,-15.6019
-40.7789,-55.132,-11.4846
-36.8449,-49.8113,-7.50641
-36.2877,-49.7148,-8.17811
-36.836,-52.6266,-9.44126
-35.0497,-52.7129,-8.38056
-30.6055,-49.3102,-6.25383
-25.3596,-43.9534,-3.64589
-23.4914,-42.1511,-2.53645
-22.6929,-42.6603,-1.55645
-21.8596,-43.2975,-0.817412
-21.95,-43.1379,-1.53892
-22.0715,-40.6908,-2.37446
-21.1991,-38.6613,-0.440244
-18.0017,-37.394,5.54013
-13.9735,-35.5965,12.151
-5.86231,-28.5662,20.8825
4.50642,-17.9986,29.225
7.80969,-13.7544,29.689
7.3312,-13.0719,28.5285
8.17718,-11.8761,31.6593
11.3212,-10.2498,37.3768
16.7701,-6.66675,43.932
21.2075,-3.57523,48.6469
24.7797,0.0766057,51.2652
28.0365,5.79459,53.2432
33.5666,13.8566,58.9299
40.4815,21.0329,66.169
42.1475,21.3645,67.5759
41.1858,19.8279,66.2893
41.9871,19.7249,66.2596
44.9496,20.2825,68.2753
49.0151,23.0015,71.2639
